Anno solare,CLASSE,LAUREATI_FEMMINE
2004.0,Ingegneria industriale,8.0
2004.0,Ingegneria industriale,36.0
2004.0,Ingegneria industriale,0.0
2004.0,Ingegneria industriale,4.0
2004.0,Ingegneria industriale,3.0
2004.0,Ingegneria industriale,117.0
2004.0,Ingegneria industriale,0.0
2004.0,Ingegneria industriale,0.0
2004.0,Ingegneria industriale,0.0
2004.0,Ingegneria industriale,2.0
2004.0,Ingegneria industriale,3.0
2004.0,Ingegneria industriale,0.0
2004.0,Ingegneria industriale,0.0
2004.0,Ingegneria industriale,2.0
2004.0,Ingegneria industriale,13.0
2004.0,Ingegneria industriale,1.0
2004.0,Ingegneria industriale,3.0
2004.0,Ingegneria industriale,0.0
2004.0,Ingegneria industriale,1.0
2004.0,Ingegneria industriale,11.0
2004.0,Ingegneria industriale,9.0
2004.0,Specialistiche in ingegneria aerospaziale e astronautica,0.0
2004.0,Specialistiche in ingegneria aerospaziale e astronautica,0.0
2004.0,Specialistiche in ingegneria aerospaziale e astronautica,0.0
2004.0,Specialistiche in ingegneria biomedica,4.0
2004.0,Specialistiche in ingegneria biomedica,12.0
2004.0,Specialistiche in ingegneria biomedica,0.0
2004.0,Specialistiche in ingegneria chimica,0.0
2004.0,Specialistiche in ingegneria chimica,8.0
2004.0,Specialistiche in ingegneria chimica,0.0
2004.0,Specialistiche in ingegneria chimica,0.0
2004.0,Specialistiche in ingegneria chimica,0.0
2004.0,Specialistiche in ingegneria civile,0.0
2004.0,Specialistiche in ingegneria civile,0.0
2004.0,Specialistiche in ingegneria civile,0.0
2004.0,Specialistiche in ingegneria civile,0.0
2004.0,Specialistiche in ingegneria civile,0.0
2004.0,Specialistiche in ingegneria civile,0.0
2004.0,Specialistiche in ingegneria civile,0.0
2004.0,Specialistiche in ingegneria civile,0.0
2004.0,Specialistiche in ingegneria civile,0.0
2004.0,Specialistiche in ingegneria civile,0.0
2004.0,Specialistiche in ingegneria dell'automazione,0.0
2004.0,Specialistiche in ingegneria dell'automazione,0.0
2004.0,Specialistiche in ingegneria dell'automazione,1.0
2004.0,Specialistiche in ingegneria dell'automazione,0.0
2004.0,Specialistiche in ingegneria dell'automazione,0.0
2004.0,Specialistiche in ingegneria dell'automazione,0.0
2004.0,Specialistiche in ingegneria delle telecomunicazioni,25.0
2004.0,Specialistiche in ingegneria delle telecomunicazioni,0.0
2004.0,Specialistiche in ingegneria elettrica,0.0
2004.0,Specialistiche in ingegneria elettronica,0.0
2004.0,Specialistiche in ingegneria elettronica,0.0
2004.0,Specialistiche in ingegneria elettronica,10.0
2004.0,Specialistiche in ingegneria elettronica,0.0
2004.0,Specialistiche in ingegneria elettronica,0.0
2004.0,Specialistiche in ingegneria elettronica,0.0
2004.0,Specialistiche in ingegneria energetica e nucleare,3.0
2004.0,Specialistiche in ingegneria energetica e nucleare,2.0
2004.0,Specialistiche in ingegneria energetica e nucleare,0.0
2004.0,Specialistiche in ingegneria energetica e nucleare,0.0
2004.0,Specialistiche in ingegneria gestionale,31.0
2004.0,Specialistiche in ingegneria gestionale,0.0
2004.0,Specialistiche in ingegneria gestionale,0.0
2004.0,Specialistiche in ingegneria informatica,4.0
2004.0,Specialistiche in ingegneria informatica,0.0
2004.0,Specialistiche in ingegneria informatica,4.0
2004.0,Specialistiche in ingegneria informatica,0.0
2004.0,Specialistiche in ingegneria informatica,0.0
2004.0,Specialistiche in ingegneria informatica,0.0
2004.0,Specialistiche in ingegneria informatica,0.0
2004.0,Specialistiche in ingegneria meccanica,0.0
2004.0,Specialistiche in ingegneria meccanica,0.0
2004.0,Specialistiche in ingegneria meccanica,0.0
2004.0,Specialistiche in ingegneria meccanica,0.0
2004.0,Specialistiche in ingegneria meccanica,0.0
2004.0,Specialistiche in ingegneria meccanica,3.0
2004.0,Specialistiche in ingegneria meccanica,4.0
2004.0,Specialistiche in ingegneria meccanica,0.0
2004.0,Specialistiche in ingegneria meccanica,0.0
2004.0,Specialistiche in ingegneria meccanica,0.0
2004.0,Specialistiche in ingegneria meccanica,0.0
2004.0,Specialistiche in ingegneria meccanica,0.0
2004.0,Specialistiche in ingegneria meccanica,0.0
2004.0,Specialistiche in ingegneria navale,1.0
2004.0,Specialistiche in ingegneria per l'ambiente e il territorio,0.0
2004.0,Specialistiche in ingegneria per l'ambiente e il territorio,1.0
2004.0,Specialistiche in ingegneria per l'ambiente e il territorio,0.0
2004.0,Specialistiche in ingegneria per l'ambiente e il territorio,0.0
2004.0,Specialistiche in ingegneria per l'ambiente e il territorio,0.0
2004.0,Specialistiche in ingegneria per l'ambiente e il territorio,0.0
2004.0,Specialistiche in ingegneria per l'ambiente e il territorio,1.0
2004.0,Specialistiche in ingegneria per l'ambiente e il territorio,10.0
2004.0,Specialistiche in ingegneria per l'ambiente e il territorio,1.0
2004.0,Specialistiche in modellistica matematico-fisica per l'ingegneria,7.0
2004.0,Specialistiche in modellistica matematico-fisica per l'ingegneria,0.0
2004.0,Specialistiche in scienza e ingegneria dei materiali,0.0
2004.0,Specialistiche in scienza e ingegneria dei materiali,0.0
2004.0,Specialistiche in scienza e ingegneria dei materiali,0.0
2004.0,Specialistiche in scienza e ingegneria dei materiali,0.0
2004.0,Specialistiche in scienza e ingegneria dei materiali,0.0
2004.0,Specialistiche in scienza e ingegneria dei materiali,0.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,49.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,13.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,44.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,22.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,82.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,46.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,30.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,18.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,13.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,1.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,3.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,8.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,144.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,2.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,4.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,10.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,13.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,4.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,1066.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,17.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,23.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,90.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,40.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,10.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,1.0
2005.0,Scienze dell'architettura e dell'ingegneria edile,3.0
2005.0,Specialistiche in architettura e ingegneria edile,90.0
2005.0,Specialistiche in architettura e ingegneria edile,24.0
2005.0,Specialistiche in architettura e ingegneria edile,0.0
2005.0,Specialistiche in architettura e ingegneria edile,0.0
2005.0,Specialistiche in architettura e ingegneria edile,0.0
2005.0,Specialistiche in architettura e ingegneria edile,0.0
2005.0,Specialistiche in architettura e ingegneria edile,2.0
2005.0,Specialistiche in architettura e ingegneria edile,0.0
2005.0,Specialistiche in architettura e ingegneria edile,0.0
2005.0,Specialistiche in architettura e ingegneria edile,1.0
2005.0,Specialistiche in architettura e ingegneria edile,42.0
2005.0,Specialistiche in architettura e ingegneria edile,30.0
2005.0,Specialistiche in architettura e ingegneria edile,36.0
2005.0,Specialistiche in architettura e ingegneria edile,0.0
2005.0,Specialistiche in architettura e ingegneria edile,0.0
2005.0,Specialistiche in architettura e ingegneria edile,302.0
2005.0,Specialistiche in architettura e ingegneria edile,0.0
2005.0,Specialistiche in architettura e ingegneria edile,0.0
2005.0,Specialistiche in architettura e ingegneria edile,16.0
2005.0,Specialistiche in architettura e ingegneria edile,1.0
2005.0,Specialistiche in architettura e ingegneria edile,0.0
2005.0,Specialistiche in architettura e ingegneria edile,110.0
2005.0,Specialistiche in architettura e ingegneria edile,0.0
2005.0,Specialistiche in architettura e ingegneria edile,0.0
2005.0,Specialistiche in architettura e ingegneria edile,0.0
2005.0,Specialistiche in architettura e ingegneria edile,0.0
2005.0,Ingegneria civile e ambientale,9.0
2005.0,Ingegneria civile e ambientale,15.0
2005.0,Ingegneria civile e ambientale,288.0
2005.0,Ingegneria civile e ambientale,0.0
2005.0,Ingegneria civile e ambientale,17.0
2005.0,Ingegneria civile e ambientale,0.0
2005.0,Ingegneria civile e ambientale,2.0
2005.0,Ingegneria civile e ambientale,3.0
2005.0,Ingegneria civile e ambientale,19.0
2005.0,Ingegneria civile e ambientale,1.0
2005.0,Ingegneria civile e ambientale,13.0
2005.0,Ingegneria civile e ambientale,0.0
2005.0,Ingegneria civile e ambientale,1.0
2005.0,Ingegneria civile e ambientale,4.0
2005.0,Ingegneria civile e ambientale,9.0
2005.0,Ingegneria civile e ambientale,12.0
2005.0,Ingegneria civile e ambientale,20.0
2005.0,Ingegneria civile e ambientale,15.0
2005.0,Ingegneria civile e ambientale,0.0
2005.0,Ingegneria civile e ambientale,0.0
2005.0,Ingegneria civile e ambientale,0.0
2005.0,Ingegneria civile e ambientale,5.0
2005.0,Ingegneria civile e ambientale,0.0
2005.0,Ingegneria civile e ambientale,0.0
2005.0,Ingegneria civile e ambientale,310.0
2005.0,Ingegneria civile e ambientale,1.0
2005.0,Ingegneria civile e ambientale,106.0
2005.0,Ingegneria dell'informazione,1.0
2005.0,Ingegneria dell'informazione,189.0
2005.0,Ingegneria dell'informazione,31.0
2005.0,Ingegneria dell'informazione,0.0
2005.0,Ingegneria dell'informazione,17.0
2005.0,Ingegneria dell'informazione,229.0
2005.0,Ingegneria dell'informazione,0.0
2005.0,Ingegneria dell'informazione,0.0
2005.0,Ingegneria dell'informazione,0.0
2005.0,Ingegneria dell'informazione,0.0
2005.0,Ingegneria dell'informazione,22.0
2005.0,Ingegneria dell'informazione,37.0
2005.0,Ingegneria dell'informazione,0.0
2005.0,Ingegneria dell'informazione,6.0
2005.0,Ingegneria dell'informazione,5.0
2005.0,Ingegneria dell'informazione,20.0
2005.0,Ingegneria dell'informazione,180.0
2005.0,Ingegneria dell'informazione,0.0
2005.0,Ingegneria dell'informazione,0.0
2005.0,Ingegneria dell'informazione,0.0
2005.0,Ingegneria dell'informazione,0.0
2005.0,Ingegneria dell'informazione,11.0
2005.0,Ingegneria dell'informazione,0.0
2005.0,Ingegneria dell'informazione,0.0
2005.0,Ingegneria dell'informazione,29.0
2005.0,Ingegneria dell'informazione,269.0
2005.0,Ingegneria dell'informazione,2.0
2005.0,Ingegneria dell'informazione,3.0
2005.0,Ingegneria dell'informazione,356.0
2005.0,Ingegneria dell'informazione,1.0
2005.0,Ingegneria dell'informazione,1.0
2005.0,Ingegneria dell'informazione,1.0
2005.0,Ingegneria dell'informazione,5.0
2005.0,Ingegneria dell'informazione,0.0
2005.0,Ingegneria dell'informazione,5.0
2005.0,Ingegneria dell'informazione,2.0
2005.0,Ingegneria dell'informazione,6.0
2005.0,Ingegneria dell'informazione,0.0
2005.0,Ingegneria dell'informazione,0.0
2005.0,Ingegneria dell'informazione,7.0
2005.0,Ingegneria dell'informazione,0.0
2005.0,Ingegneria dell'informazione,30.0
2005.0,Ingegneria dell'informazione,0.0
2005.0,Ingegneria dell'informazione,6.0
2005.0,Ingegneria industriale,98.0
2005.0,Ingegneria industriale,86.0
2005.0,Ingegneria industriale,145.0
2005.0,Ingegneria industriale,6.0
2005.0,Ingegneria industriale,7.0
2005.0,Ingegneria industriale,33.0
2005.0,Ingegneria industriale,2.0
2005.0,Ingegneria industriale,2.0
2005.0,Ingegneria industriale,14.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,9.0
2005.0,Ingegneria industriale,2.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,1.0
2005.0,Ingegneria industriale,2.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,7.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,4.0
2005.0,Ingegneria industriale,25.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,1.0
2005.0,Ingegneria industriale,35.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,422.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,91.0
2005.0,Ingegneria industriale,15.0
2005.0,Ingegneria industriale,12.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,51.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,2.0
2005.0,Ingegneria industriale,1.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,176.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,3.0
2005.0,Ingegneria industriale,2.0
2005.0,Ingegneria industriale,3.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,19.0
2005.0,Ingegneria industriale,11.0
2005.0,Ingegneria industriale,20.0
2005.0,Ingegneria industriale,0.0
2005.0,Ingegneria industriale,6.0
2005.0,Ingegneria industriale,6.0
2005.0,Ingegneria industriale,5.0
2005.0,Specialistiche in ingegneria aerospaziale e astronautica,1.0
2005.0,Specialistiche in ingegneria aerospaziale e astronautica,6.0
2005.0,Specialistiche in ingegneria aerospaziale e astronautica,0.0
2005.0,Specialistiche in ingegneria aerospaziale e astronautica,0.0
2005.0,Specialistiche in ingegneria aerospaziale e astronautica,0.0
2005.0,Specialistiche in ingegneria biomedica,3.0
2005.0,Specialistiche in ingegneria biomedica,44.0
2005.0,Specialistiche in ingegneria biomedica,0.0
2005.0,Specialistiche in ingegneria biomedica,3.0
2005.0,Specialistiche in ingegneria chimica,0.0
2005.0,Specialistiche in ingegneria chimica,30.0
2005.0,Specialistiche in ingegneria chimica,0.0
2005.0,Specialistiche in ingegneria chimica,0.0
2005.0,Specialistiche in ingegneria chimica,0.0
2005.0,Specialistiche in ingegneria chimica,0.0
2005.0,Specialistiche in ingegneria chimica,0.0
2005.0,Specialistiche in ingegneria chimica,1.0
2005.0,Specialistiche in ingegneria chimica,0.0
2005.0,Specialistiche in ingegneria civile,27.0
2005.0,Specialistiche in ingegneria civile,0.0
2005.0,Specialistiche in ingegneria civile,0.0
2005.0,Specialistiche in ingegneria civile,0.0
2005.0,Specialistiche in ingegneria civile,0.0
2005.0,Specialistiche in ingegneria civile,0.0
2005.0,Specialistiche in ingegneria civile,0.0
2005.0,Specialistiche in ingegneria civile,0.0
2005.0,Specialistiche in ingegneria civile,0.0
2005.0,Specialistiche in ingegneria civile,0.0
2005.0,Specialistiche in ingegneria civile,0.0
2005.0,Specialistiche in ingegneria civile,0.0
2005.0,Specialistiche in ingegneria civile,0.0
2005.0,Specialistiche in ingegneria civile,0.0
2005.0,Specialistiche in ingegneria civile,0.0
2005.0,Specialistiche in ingegneria civile,0.0
2005.0,Specialistiche in ingegneria civile,0.0
2005.0,Specialistiche in ingegneria civile,0.0
2005.0,Specialistiche in ingegneria dell'automazione,0.0
2005.0,Specialistiche in ingegneria dell'automazione,0.0
2005.0,Specialistiche in ingegneria dell'automazione,3.0
2005.0,Specialistiche in ingegneria dell'automazione,0.0
2005.0,Specialistiche in ingegneria dell'automazione,0.0
2005.0,Specialistiche in ingegneria dell'automazione,0.0
2005.0,Specialistiche in ingegneria delle telecomunicazioni,80.0
2005.0,Specialistiche in ingegneria delle telecomunicazioni,1.0
2005.0,Specialistiche in ingegneria elettrica,4.0
2005.0,Specialistiche in ingegneria elettrica,0.0
2005.0,Specialistiche in ingegneria elettronica,1.0
2005.0,Specialistiche in ingegneria elettronica,2.0
2005.0,Specialistiche in ingegneria elettronica,36.0
2005.0,Specialistiche in ingegneria elettronica,1.0
2005.0,Specialistiche in ingegneria elettronica,0.0
2005.0,Specialistiche in ingegneria elettronica,0.0
2005.0,Specialistiche in ingegneria elettronica,0.0
2005.0,Specialistiche in ingegneria energetica e nucleare,0.0
2005.0,Specialistiche in ingegneria energetica e nucleare,6.0
2005.0,Specialistiche in ingegneria energetica e nucleare,0.0
2005.0,Specialistiche in ingegneria energetica e nucleare,0.0
2005.0,Specialistiche in ingegneria energetica e nucleare,0.0
2005.0,Specialistiche in ingegneria gestionale,173.0
2005.0,Specialistiche in ingegneria gestionale,0.0
2005.0,Specialistiche in ingegneria gestionale,5.0
2005.0,Specialistiche in ingegneria gestionale,2.0
2005.0,Specialistiche in ingegneria informatica,0.0
2005.0,Specialistiche in ingegneria informatica,0.0
2005.0,Specialistiche in ingegneria informatica,33.0
2005.0,Specialistiche in ingegneria informatica,0.0
2005.0,Specialistiche in ingegneria informatica,0.0
2005.0,Specialistiche in ingegneria informatica,4.0
2005.0,Specialistiche in ingegneria informatica,0.0
2005.0,Specialistiche in ingegneria informatica,0.0
2005.0,Specialistiche in ingegneria informatica,1.0
2005.0,Specialistiche in ingegneria meccanica,0.0
2005.0,Specialistiche in ingegneria meccanica,0.0
2005.0,Specialistiche in ingegneria meccanica,0.0
2005.0,Specialistiche in ingegneria meccanica,0.0
2005.0,Specialistiche in ingegneria meccanica,0.0
2005.0,Specialistiche in ingegneria meccanica,4.0
2005.0,Specialistiche in ingegneria meccanica,0.0
2005.0,Specialistiche in ingegneria meccanica,22.0
2005.0,Specialistiche in ingegneria meccanica,0.0
2005.0,Specialistiche in ingegneria meccanica,0.0
2005.0,Specialistiche in ingegneria meccanica,0.0
2005.0,Specialistiche in ingegneria meccanica,0.0
2005.0,Specialistiche in ingegneria meccanica,0.0
2005.0,Specialistiche in ingegneria meccanica,0.0
2005.0,Specialistiche in ingegneria meccanica,0.0
2005.0,Specialistiche in ingegneria meccanica,2.0
2005.0,Specialistiche in ingegneria meccanica,0.0
2005.0,Specialistiche in ingegneria meccanica,0.0
2005.0,Specialistiche in ingegneria navale,1.0
2005.0,Specialistiche in ingegneria per l'ambiente e il territorio,0.0
2005.0,Specialistiche in ingegneria per l'ambiente e il territorio,4.0
2005.0,Specialistiche in ingegneria per l'ambiente e il territorio,3.0
2005.0,Specialistiche in ingegneria per l'ambiente e il territorio,1.0
2005.0,Specialistiche in ingegneria per l'ambiente e il territorio,0.0
2005.0,Specialistiche in ingegneria per l'ambiente e il territorio,1.0
2005.0,Specialistiche in ingegneria per l'ambiente e il territorio,0.0
2005.0,Specialistiche in ingegneria per l'ambiente e il territorio,0.0
2005.0,Specialistiche in ingegneria per l'ambiente e il territorio,0.0
2005.0,Specialistiche in ingegneria per l'ambiente e il territorio,1.0
2005.0,Specialistiche in ingegneria per l'ambiente e il territorio,0.0
2005.0,Specialistiche in ingegneria per l'ambiente e il territorio,0.0
2005.0,Specialistiche in ingegneria per l'ambiente e il territorio,0.0
2005.0,Specialistiche in ingegneria per l'ambiente e il territorio,50.0
2005.0,Specialistiche in ingegneria per l'ambiente e il territorio,1.0
2005.0,Specialistiche in modellistica matematico-fisica per l'ingegneria,0.0
2005.0,Specialistiche in modellistica matematico-fisica per l'ingegneria,0.0
2005.0,Specialistiche in modellistica matematico-fisica per l'ingegneria,16.0
2005.0,Specialistiche in modellistica matematico-fisica per l'ingegneria,0.0
2005.0,Specialistiche in modellistica matematico-fisica per l'ingegneria,0.0
2005.0,Specialistiche in scienza e ingegneria dei materiali,8.0
2005.0,Specialistiche in scienza e ingegneria dei materiali,2.0
2005.0,Specialistiche in scienza e ingegneria dei materiali,1.0
2005.0,Specialistiche in scienza e ingegneria dei materiali,1.0
2005.0,Specialistiche in scienza e ingegneria dei materiali,0.0
2005.0,Specialistiche in scienza e ingegneria dei materiali,0.0
2005.0,Specialistiche in scienza e ingegneria dei materiali,0.0
2005.0,Specialistiche in scienza e ingegneria dei materiali,0.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,49.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,120.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,12.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,45.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,13.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,79.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,102.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,18.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,30.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,10.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,15.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,3.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,18.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,189.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,4.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,4.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,8.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,22.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,7.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,1.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,15.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,7.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,1201.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,2.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,14.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,61.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,74.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,53.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,11.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,4.0
2006.0,Scienze dell'architettura e dell'ingegneria edile,17.0
2006.0,Specialistiche in architettura e ingegneria edile,473.0
2006.0,Specialistiche in architettura e ingegneria edile,5.0
2006.0,Specialistiche in architettura e ingegneria edile,1.0
2006.0,Specialistiche in architettura e ingegneria edile,0.0
2006.0,Specialistiche in architettura e ingegneria edile,0.0
2006.0,Specialistiche in architettura e ingegneria edile,0.0
2006.0,Specialistiche in architettura e ingegneria edile,0.0
2006.0,Specialistiche in architettura e ingegneria edile,0.0
2006.0,Specialistiche in architettura e ingegneria edile,0.0
2006.0,Specialistiche in architettura e ingegneria edile,13.0
2006.0,Specialistiche in architettura e ingegneria edile,13.0
2006.0,Specialistiche in architettura e ingegneria edile,0.0
2006.0,Specialistiche in architettura e ingegneria edile,18.0
2006.0,Specialistiche in architettura e ingegneria edile,0.0
